               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  79,             0.04081,            0.021969,                   0,             0.71705,             0.72977,             0.76369,             0.36218,            0.043263,            0.024664,                   0,             0.00146,             0.00146,             0.00146
                  80,            0.040875,            0.022114,                   0,             0.71677,             0.72984,             0.76362,              0.3621,            0.043263,            0.024662,                   0,           0.0014467,           0.0014467,           0.0014467
                  81,            0.040797,            0.022039,                   0,             0.71745,             0.72939,             0.76324,             0.36205,            0.043267,            0.024663,                   0,           0.0014333,           0.0014333,           0.0014333
                  82,            0.040752,            0.021976,                   0,             0.71647,              0.7298,             0.76279,             0.36197,            0.043271,            0.024659,                   0,             0.00142,             0.00142,             0.00142
                  83,            0.040772,            0.021956,                   0,             0.71657,             0.73052,             0.76318,             0.36215,             0.04327,            0.024653,                   0,           0.0014067,           0.0014067,           0.0014067
                  84,            0.040684,            0.021967,                   0,             0.71757,             0.72992,             0.76345,             0.36216,            0.043274,            0.024648,                   0,           0.0013933,           0.0013933,           0.0013933
                  85,            0.040589,            0.022016,                   0,             0.71703,              0.7303,             0.76327,             0.36223,            0.043276,            0.024648,                   0,             0.00138,             0.00138,             0.00138
                  86,            0.040621,            0.022129,                   0,             0.71665,             0.73026,             0.76333,             0.36204,             0.04328,            0.024647,                   0,           0.0013667,           0.0013667,           0.0013667
                  87,            0.040519,            0.021898,                   0,             0.71759,             0.72973,             0.76317,             0.36201,            0.043281,            0.024646,                   0,           0.0013533,           0.0013533,           0.0013533
                  88,            0.040608,            0.022125,                   0,              0.7168,             0.73033,             0.76334,             0.36212,            0.043281,            0.024647,                   0,             0.00134,             0.00134,             0.00134
                  89,            0.040431,            0.021958,                   0,             0.71707,             0.73037,             0.76336,             0.36219,            0.043283,            0.024645,                   0,           0.0013267,           0.0013267,           0.0013267
                  90,              0.0404,            0.021868,                   0,             0.71682,             0.73033,             0.76352,             0.36237,            0.043281,            0.024645,                   0,           0.0013133,           0.0013133,           0.0013133
                  91,            0.040312,            0.021638,                   0,             0.71685,              0.7304,             0.76338,             0.36236,            0.043276,            0.024642,                   0,              0.0013,              0.0013,              0.0013
                  92,            0.040377,            0.021671,                   0,             0.71671,             0.73064,             0.76329,             0.36251,            0.043274,            0.024644,                   0,           0.0012867,           0.0012867,           0.0012867
                  93,            0.040167,            0.021529,                   0,             0.71758,             0.72966,             0.76336,             0.36262,            0.043278,            0.024645,                   0,           0.0012733,           0.0012733,           0.0012733
                  94,            0.040316,              0.0218,                   0,             0.71783,             0.72961,             0.76343,             0.36269,            0.043278,            0.024644,                   0,             0.00126,             0.00126,             0.00126
                  95,            0.040315,             0.02172,                   0,              0.7172,             0.73015,             0.76351,             0.36276,            0.043278,            0.024644,                   0,           0.0012467,           0.0012467,           0.0012467
                  96,            0.040197,             0.02157,                   0,             0.71604,             0.73083,             0.76342,             0.36281,            0.043278,            0.024644,                   0,           0.0012333,           0.0012333,           0.0012333
                  97,            0.040153,            0.021957,                   0,             0.71573,              0.7314,             0.76322,             0.36277,            0.043282,            0.024644,                   0,             0.00122,             0.00122,             0.00122
                  98,            0.040115,            0.021635,                   0,              0.7163,             0.73082,             0.76337,             0.36278,            0.043281,            0.024642,                   0,           0.0012067,           0.0012067,           0.0012067
                  99,            0.040012,            0.021562,                   0,             0.71685,             0.73068,             0.76342,             0.36266,            0.043284,            0.024642,                   0,           0.0011933,           0.0011933,           0.0011933
                 100,            0.040301,            0.021852,                   0,             0.71652,             0.73097,             0.76343,             0.36269,            0.043286,            0.024641,                   0,             0.00118,             0.00118,             0.00118
