,File,Energy inside Thyrocyte,Energy inside Confounder,Pointing game,Head,Level,Thyrocyte Count,Confounder Count
1230,original_LS-228_4_5,0.0,0.10683432221412659,confounder,P3,LEVEL_III,0,3
1231,original_LS-100_5_5,0.0,0.00032043250394053757,background,P3,LEVEL_III,0,1
1232,original_LS-640_3_4,0.0,0.0,thyrocyte,P3,LEVEL_III,8,12
1233,original_LS-346_0_5,0.0,0.5166833996772766,confounder,P3,LEVEL_III,0,7
1234,original_LS-480_2_0,0.0,0.13608931005001068,confounder,P3,LEVEL_III,0,10
1235,original_LS-100_2_0,0.0,0.3154638409614563,confounder,P3,LEVEL_III,0,6
1236,original_LS-232_1_5,0.0007231927011162043,0.2549666464328766,background,P3,LEVEL_III,4,6
1237,original_LS-508_3_6,0.00290863704867661,0.5117096900939941,confounder,P3,LEVEL_III,1,13
1238,original_LS-640_3_6,0.0,0.17429287731647491,confounder,P3,LEVEL_III,0,8
1239,original_LS-507_4_0,0.0,0.2789488434791565,confounder,P3,LEVEL_III,0,10
1240,original_LS-480_0_4,0.0,0.12607969343662262,confounder,P3,LEVEL_III,0,6
1241,original_LS-623_5_6,0.0,0.07345371693372726,confounder,P3,LEVEL_III,0,4
1242,original_LS-640_4_7,0.0,0.2510577142238617,confounder,P3,LEVEL_III,0,11
1243,original_LS-100_1_3,0.0,0.0,background,P3,LEVEL_III,6,10
1244,original_LS-149_0_5,0.0,0.12316729873418808,background,P3,LEVEL_III,0,1
1245,original_LS-228_3_3,0.4386995732784271,0.05742734298110008,thyrocyte,P3,LEVEL_III,3,4
1246,original_LS-228_2_5,0.0,0.36758485436439514,confounder,P3,LEVEL_III,0,7
1247,original_LS-623_2_6,0.0,0.37146884202957153,confounder,P3,LEVEL_III,0,15
1248,original_LS-623_4_0,0.0,0.09819779545068741,confounder,P3,LEVEL_III,0,3
1249,original_LS-100_3_1,0.0,0.196274071931839,confounder,P3,LEVEL_III,0,7
1250,original_LS-508_5_1,0.0,0.07608819752931595,confounder,P3,LEVEL_III,0,3
1251,original_LS-505_3_6,0.0,0.14558088779449463,confounder,P3,LEVEL_III,0,5
1252,original_LS-100_2_8,0.0,0.0038490307051688433,background,P3,LEVEL_III,0,1
1253,original_LS-232_0_6,0.00013230083277449012,0.03532082960009575,background,P3,LEVEL_III,1,3
1254,original_LS-507_1_5,0.001537000178359449,0.08864063024520874,background,P3,LEVEL_III,11,8
1255,original_LS-149_3_4,0.6402924060821533,0.0,background,P3,LEVEL_III,54,0
1256,original_LS-507_4_5,0.0,0.2540501654148102,confounder,P3,LEVEL_III,0,11
1257,original_LS-505_1_2,0.0,0.16002316772937775,confounder,P3,LEVEL_III,0,6
1258,original_LS-480_0_1,0.0,0.22043736279010773,confounder,P3,LEVEL_III,0,9
1259,original_LS-510_0_3,0.0,0.3512240946292877,confounder,P3,LEVEL_III,0,15
1260,original_LS-232_3_6,0.009806000627577305,0.47176623344421387,confounder,P3,LEVEL_III,1,4
1261,original_LS-346_4_0,0.0,0.258311003446579,confounder,P3,LEVEL_III,0,7
1262,original_LS-100_4_2,0.0,0.2207963913679123,confounder,P3,LEVEL_III,0,6
1263,original_LS-228_4_4,0.0,0.41865628957748413,confounder,P3,LEVEL_III,0,4
1264,original_LS-232_5_2,0.0,0.0,background,P3,LEVEL_III,1,0
1265,original_LS-623_3_0,0.0,0.2400961071252823,confounder,P3,LEVEL_III,0,12
1266,original_LS-507_1_2,0.0,0.2218552678823471,confounder,P3,LEVEL_III,0,11
1267,original_LS-289_0_2,0.0,0.4134683907032013,confounder,P3,LEVEL_III,0,7
1268,original_LS-510_2_6,0.0,0.0,thyrocyte,P3,LEVEL_III,8,7
1269,original_LS-640_0_6,0.0,0.28317660093307495,confounder,P3,LEVEL_III,0,13
1270,original_LS-270_1_5,0.0,0.0,background,P3,LEVEL_III,6,11
1271,original_LS-346_2_0,0.0,0.25961166620254517,confounder,P3,LEVEL_III,0,5
1272,original_LS-346_0_1,0.0,0.29892343282699585,confounder,P3,LEVEL_III,0,8
1273,original_LS-640_4_1,0.0,0.2339126020669937,confounder,P3,LEVEL_III,0,7
1274,original_LS-505_4_6,0.0,0.3765554130077362,confounder,P3,LEVEL_III,0,11
1275,original_LS-289_3_7,0.02034372091293335,0.10448748618364334,confounder,P3,LEVEL_III,2,4
1276,original_LS-346_2_2,0.0,0.14764133095741272,confounder,P3,LEVEL_III,2,3
1277,original_LS-510_0_5,0.0,0.20857302844524384,confounder,P3,LEVEL_III,0,13
1278,original_LS-507_5_6,0.0,0.08084568381309509,confounder,P3,LEVEL_III,0,2
1279,original_LS-507_2_0,0.0,0.26013386249542236,confounder,P3,LEVEL_III,0,8
1280,original_LS-507_5_0,0.0,0.08801883459091187,confounder,P3,LEVEL_III,0,3
1281,original_LS-623_1_3,0.0,0.21029043197631836,confounder,P3,LEVEL_III,0,11
1282,original_LS-270_0_1,0.0,0.23918801546096802,confounder,P3,LEVEL_III,0,9
1283,original_LS-623_4_5,0.0,0.19396045804023743,confounder,P3,LEVEL_III,0,7
1284,original_LS-507_3_4,0.0,0.18267612159252167,confounder,P3,LEVEL_III,0,8
1285,original_LS-510_2_3,0.0003189792623743415,0.4728368818759918,confounder,P3,LEVEL_III,6,29
1286,original_LS-149_2_7,0.0,0.11730650812387466,confounder,P3,LEVEL_III,0,1
1287,original_LS-505_3_0,0.0,0.026429811492562294,background,P3,LEVEL_III,0,2
1288,original_LS-100_1_1,0.0,0.19190631806850433,confounder,P3,LEVEL_III,0,4
1289,original_LS-623_0_2,0.0,0.6284050941467285,confounder,P3,LEVEL_III,0,42
1290,original_LS-480_3_0,0.0,9.34541822061874e-05,background,P3,LEVEL_III,0,1
1291,original_LS-510_2_1,0.0,0.25909385085105896,confounder,P3,LEVEL_III,0,14
1292,original_LS-505_2_7,0.0,0.19157886505126953,confounder,P3,LEVEL_III,0,6
1293,original_LS-640_4_6,0.0,0.2706974148750305,confounder,P3,LEVEL_III,0,10
1294,original_LS-270_1_4,0.5718146562576294,0.018598251044750214,thyrocyte,P3,LEVEL_III,45,9
1295,original_LS-510_1_2,0.0,0.3993871510028839,confounder,P3,LEVEL_III,0,19
1296,original_LS-270_3_0,0.0002279759501107037,0.3786203861236572,confounder,P3,LEVEL_III,1,14
1297,original_LS-480_2_4,0.0,0.16620348393917084,confounder,P3,LEVEL_III,0,6
1298,original_LS-228_4_7,0.0,0.09021115303039551,confounder,P3,LEVEL_III,0,4
1299,original_LS-508_2_7,0.0,0.23692931234836578,confounder,P3,LEVEL_III,0,11
1300,original_LS-510_1_3,0.0,0.42548924684524536,confounder,P3,LEVEL_III,0,27
1301,original_LS-346_1_0,0.419671893119812,0.005486357491463423,thyrocyte,P3,LEVEL_III,3,6
1302,original_LS-507_2_2,0.000414723705034703,0.2741774916648865,confounder,P3,LEVEL_III,1,11
1303,original_LS-508_3_3,0.9850424528121948,0.0,thyrocyte,P3,LEVEL_III,6,4
1304,original_LS-505_5_2,0.0,0.12650488317012787,confounder,P3,LEVEL_III,0,8
1305,original_LS-149_1_3,0.000597397971432656,0.019866881892085075,background,P3,LEVEL_III,1,1
1306,original_LS-289_2_3,0.4930931627750397,0.0007843740750104189,thyrocyte,P3,LEVEL_III,39,3
1307,original_LS-228_3_1,0.0,0.1374567598104477,confounder,P3,LEVEL_III,0,4
1308,original_LS-228_2_2,0.0,0.27379119396209717,confounder,P3,LEVEL_III,0,10
1309,original_LS-270_3_4,0.0,0.0,thyrocyte,P3,LEVEL_III,3,6
1310,original_LS-505_1_1,0.0,0.21588608622550964,confounder,P3,LEVEL_III,0,4
1311,original_LS-507_0_5,0.0,0.3156883418560028,confounder,P3,LEVEL_III,0,12
1312,original_LS-232_3_3,0.5562662482261658,3.96425966755487e-05,thyrocyte,P3,LEVEL_III,12,2
1313,original_LS-149_1_5,0.0,0.0,background,P3,LEVEL_III,3,0
1314,original_LS-640_3_5,0.0,0.2861994504928589,confounder,P3,LEVEL_III,0,14
1315,original_LS-507_2_3,0.0,0.2782939672470093,confounder,P3,LEVEL_III,0,12
1316,original_LS-623_0_1,0.0,0.6062568426132202,confounder,P3,LEVEL_III,0,46
1317,original_LS-270_5_6,0.0,0.038846343755722046,confounder,P3,LEVEL_III,0,2
1318,original_LS-289_4_3,0.0,0.46697860956192017,confounder,P3,LEVEL_III,0,11
1319,original_LS-228_5_2,0.0,0.04981914907693863,background,P3,LEVEL_III,0,1
1320,original_LS-228_1_1,0.0,0.1917380690574646,confounder,P3,LEVEL_III,0,4
1321,original_LS-289_5_2,0.0,0.0731411874294281,confounder,P3,LEVEL_III,0,4
1322,original_LS-100_2_7,0.0,0.18051807582378387,confounder,P3,LEVEL_III,0,5
1323,original_LS-289_4_4,0.03489332273602486,0.7086235880851746,confounder,P3,LEVEL_III,5,17
1324,original_LS-640_5_5,0.0,0.08101334422826767,confounder,P3,LEVEL_III,0,3
1325,original_LS-480_3_2,0.0,0.029660474509000778,confounder,P3,LEVEL_III,0,2
1326,original_LS-346_2_1,0.0,0.11948586255311966,confounder,P3,LEVEL_III,0,3
1327,original_LS-228_5_7,0.0,0.0168448556214571,confounder,P3,LEVEL_III,0,1
1328,original_LS-507_2_6,0.0002034186472883448,0.3849394619464874,confounder,P3,LEVEL_III,1,8
1329,original_LS-508_3_0,0.0,0.46657001972198486,confounder,P3,LEVEL_III,0,19
1330,original_LS-623_1_6,0.0,0.3931899964809418,confounder,P3,LEVEL_III,0,17
1331,original_LS-510_3_2,0.004041302017867565,0.0302117969840765,background,P3,LEVEL_III,26,9
1332,original_LS-508_5_6,0.0,0.115991972386837,confounder,P3,LEVEL_III,0,5
1333,original_LS-640_0_7,0.0,0.20820030570030212,confounder,P3,LEVEL_III,0,8
1334,original_LS-510_0_0,0.0,0.48222801089286804,confounder,P3,LEVEL_III,0,24
1335,original_LS-346_0_4,0.0,0.0772193893790245,confounder,P3,LEVEL_III,0,3
1336,original_LS-346_3_2,0.0,0.011747780255973339,background,P3,LEVEL_III,0,2
1337,original_LS-508_5_3,0.8507226705551147,0.0,thyrocyte,P3,LEVEL_III,6,1
1338,original_LS-505_2_3,0.332002729177475,0.025170940905809402,background,P3,LEVEL_III,26,5
1339,original_LS-640_3_0,0.0,0.3347547948360443,confounder,P3,LEVEL_III,0,12
1340,original_LS-270_4_7,0.0,0.1588364988565445,confounder,P3,LEVEL_III,0,4
1341,original_LS-270_0_6,0.0,0.10481924563646317,confounder,P3,LEVEL_III,0,4
1342,original_LS-232_0_5,0.0,0.0,background,P3,LEVEL_III,2,4
1343,original_LS-100_0_2,0.0,0.17559976875782013,confounder,P3,LEVEL_III,0,6
1344,original_LS-270_0_2,0.0,0.2346610724925995,confounder,P3,LEVEL_III,0,8
1345,original_LS-558_1_2,0.0,0.0,background,P3,LEVEL_IV,6,11
1346,original_LS-504_3_8,0.0,0.0013069697888568044,background,P3,LEVEL_IV,0,1
1347,original_LS-504_2_5,0.0,0.35135769844055176,confounder,P3,LEVEL_IV,0,13
1348,original_LS-037_2_4,0.6255804896354675,0.0,thyrocyte,P3,LEVEL_IV,28,0
1349,original_LS-532_5_8,0.0,0.0,background,P3,LEVEL_IV,1,0
1350,original_LS-504_0_5,0.0,0.44366592168807983,confounder,P3,LEVEL_IV,0,14
1351,original_LS-532_3_0,0.7114565372467041,0.016882268711924553,thyrocyte,P3,LEVEL_IV,48,3
1352,original_LS-288_3_0,0.0,0.07950721681118011,background,P3,LEVEL_IV,1,2
1353,original_LS-439_2_5,0.8758447766304016,0.0,thyrocyte,P3,LEVEL_IV,85,0
1354,original_LS-456_4_6,0.0,0.29763177037239075,confounder,P3,LEVEL_IV,0,13
1355,original_LS-558_4_0,0.035205598920583725,0.5310446619987488,confounder,P3,LEVEL_IV,1,22
1356,original_LS-456_2_4,0.7171710729598999,0.0,thyrocyte,P3,LEVEL_IV,55,0
1357,original_LS-504_2_1,0.0,0.2967526912689209,confounder,P3,LEVEL_IV,0,10
1358,original_LS-153_1_0,0.0013907916145399213,0.0,background,P3,LEVEL_IV,1,0
1359,original_LS-532_2_4,0.0,0.23363272845745087,background,P3,LEVEL_IV,5,10
1360,original_LS-022_3_4,0.5346012711524963,0.011309433728456497,thyrocyte,P3,LEVEL_IV,49,1
1361,original_LS-439_5_2,0.008264816366136074,0.0,background,P3,LEVEL_IV,1,0
1362,original_LS-504_0_0,0.0,0.13155831396579742,background,P3,LEVEL_IV,0,6
1363,original_LS-493_2_4,0.0,0.1810791939496994,confounder,P3,LEVEL_IV,0,18
1364,original_LS-037_3_3,0.30304035544395447,0.0,thyrocyte,P3,LEVEL_IV,4,0
1365,original_LS-456_3_4,0.0,0.0,background,P3,LEVEL_IV,7,1
1366,original_LS-016_4_6,0.0,0.039570506662130356,background,P3,LEVEL_IV,0,1
1367,original_LS-504_5_4,0.0,0.12057942897081375,background,P3,LEVEL_IV,0,3
1368,original_LS-456_5_5,0.0,0.10985597968101501,confounder,P3,LEVEL_IV,0,2
1369,original_LS-558_0_1,0.0,0.7175886034965515,confounder,P3,LEVEL_IV,0,32
1370,original_LS-022_1_5,0.5137627720832825,0.0,thyrocyte,P3,LEVEL_IV,11,4
1371,original_LS-421_2_6,0.0,0.0,background,P3,LEVEL_IV,0,1
1372,original_LS-456_0_1,0.0,0.23474180698394775,confounder,P3,LEVEL_IV,0,7
1373,original_LS-016_3_4,0.8243681192398071,0.0,thyrocyte,P3,LEVEL_IV,23,1
1374,original_LS-288_1_8,0.0,0.0,background,P3,LEVEL_IV,0,3
1375,original_LS-527_0_4,0.3647439777851105,0.0009362985729239881,thyrocyte,P3,LEVEL_IV,9,4
1376,original_LS-527_0_2,0.26697131991386414,0.0027245867531746626,background,P3,LEVEL_IV,19,5
1377,original_LS-532_5_2,0.6601648926734924,0.0,thyrocyte,P3,LEVEL_IV,30,0
1378,original_LS-016_1_7,0.0,0.013186371885240078,background,P3,LEVEL_IV,0,1
1379,original_LS-288_1_2,0.8976948857307434,0.0003260898229200393,thyrocyte,P3,LEVEL_IV,20,3
1380,original_LS-439_4_3,0.8916386961936951,0.001760189770720899,thyrocyte,P3,LEVEL_IV,28,3
1381,original_LS-439_1_1,0.4874715507030487,0.018243977800011635,thyrocyte,P3,LEVEL_IV,36,1
1382,original_LS-421_1_7,0.0,0.045224085450172424,background,P3,LEVEL_IV,0,1
1383,original_LS-558_2_4,0.00714112538844347,0.5720221996307373,confounder,P3,LEVEL_IV,3,21
1384,original_LS-504_4_5,0.0,0.20352549850940704,confounder,P3,LEVEL_IV,0,6
1385,original_LS-037_4_5,0.0,0.06543464958667755,background,P3,LEVEL_IV,0,1
1386,original_LS-475_3_2,0.008930201642215252,0.07045536488294601,confounder,P3,LEVEL_IV,2,8
1387,original_LS-532_4_0,0.664121150970459,0.003580964868888259,thyrocyte,P3,LEVEL_IV,47,1
1388,original_LS-016_0_3,0.0,0.019421806558966637,background,P3,LEVEL_IV,1,1
1389,original_LS-288_3_7,0.9067390561103821,0.0,thyrocyte,P3,LEVEL_IV,13,0
1390,original_LS-532_1_1,0.7131685614585876,0.0,thyrocyte,P3,LEVEL_IV,52,0
1391,original_LS-558_4_7,0.0003795495140366256,0.264260470867157,confounder,P3,LEVEL_IV,1,8
1392,original_LS-504_0_2,0.0,0.2043277770280838,background,P3,LEVEL_IV,0,9
1393,original_LS-504_5_7,0.0,0.030156010761857033,confounder,P3,LEVEL_IV,0,1
1394,original_LS-456_1_5,0.35009410977363586,0.0,thyrocyte,P3,LEVEL_IV,13,2
1395,original_LS-288_1_6,0.0,0.4246348440647125,background,P3,LEVEL_IV,10,6
1396,original_LS-456_2_2,0.0,0.12182021886110306,background,P3,LEVEL_IV,0,5
1397,original_LS-456_2_5,0.5962000489234924,0.0,thyrocyte,P3,LEVEL_IV,13,6
1398,original_LS-475_1_3,0.8919761180877686,0.043317731469869614,thyrocyte,P3,LEVEL_IV,38,35
1399,original_LS-016_4_5,0.0,0.07459703087806702,confounder,P3,LEVEL_IV,0,2
1400,original_LS-532_0_7,0.9421046376228333,0.0,thyrocyte,P3,LEVEL_IV,5,7
1401,original_LS-439_3_6,0.682701826095581,0.0,thyrocyte,P3,LEVEL_IV,49,0
1402,original_LS-558_3_3,0.3309340476989746,0.00017988772015087306,background,P3,LEVEL_IV,19,5
1403,original_LS-153_4_1,0.05410557985305786,0.0,background,P3,LEVEL_IV,5,0
1404,original_LS-022_5_7,0.0,0.007770723197609186,background,P3,LEVEL_IV,0,1
1405,original_LS-439_0_3,0.748729944229126,0.0,background,P3,LEVEL_IV,77,0
1406,original_LS-421_3_3,0.0,0.012466899119317532,background,P3,LEVEL_IV,0,1
1407,original_LS-532_2_1,0.7356724143028259,0.01195357833057642,background,P3,LEVEL_IV,79,3
1408,original_LS-504_2_6,0.0,0.2258215993642807,confounder,P3,LEVEL_IV,0,11
1409,original_LS-532_0_0,0.5740597248077393,0.023339707404375076,thyrocyte,P3,LEVEL_IV,18,5
1410,original_LS-207_0_7,0.0,0.6302563548088074,confounder,P3,LEVEL_IV,0,22
1411,original_LS-022_0_4,0.19845430552959442,0.005513676907867193,thyrocyte,P3,LEVEL_IV,6,1
1412,original_LS-456_3_7,0.0,0.02618268132209778,background,P3,LEVEL_IV,0,3
1413,original_LS-532_3_7,0.0,0.0,background,P3,LEVEL_IV,4,0
1414,original_LS-456_4_0,0.0,0.5105292201042175,confounder,P3,LEVEL_IV,0,9
1415,original_LS-016_4_1,0.0,0.06945831328630447,background,P3,LEVEL_IV,0,2
1416,original_LS-037_0_5,0.0,0.0,background,P3,LEVEL_IV,0,3
1417,original_LS-558_2_0,0.7624785304069519,0.06486495584249496,thyrocyte,P3,LEVEL_IV,14,11
1418,original_LS-288_3_5,0.8642489910125732,0.0010598255321383476,thyrocyte,P3,LEVEL_IV,38,1
1419,original_LS-022_3_6,0.0,0.06951677054166794,confounder,P3,LEVEL_IV,0,4
1420,original_LS-456_0_7,0.0,0.18381664156913757,confounder,P3,LEVEL_IV,0,4
1421,original_LS-532_5_1,0.7225136160850525,0.0,thyrocyte,P3,LEVEL_IV,32,0
1422,original_LS-493_2_0,0.0,0.29476645588874817,confounder,P3,LEVEL_IV,0,50
1423,original_LS-288_0_7,0.0,0.06781760603189468,background,P3,LEVEL_IV,0,2
1424,original_LS-288_1_1,0.8493319153785706,0.0,thyrocyte,P3,LEVEL_IV,13,1
1425,original_LS-493_3_0,0.0,0.11061955243349075,confounder,P3,LEVEL_IV,0,17
1426,original_LS-421_3_5,0.0,0.15941789746284485,confounder,P3,LEVEL_IV,0,3
1427,original_LS-456_1_3,0.285768061876297,0.0,thyrocyte,P3,LEVEL_IV,12,8
1428,original_LS-207_3_1,0.6426941752433777,0.029358603060245514,background,P3,LEVEL_IV,14,4
1429,original_LS-016_3_1,0.0,0.07036694884300232,background,P3,LEVEL_IV,0,1
1430,original_LS-421_3_6,0.0,0.2064017951488495,confounder,P3,LEVEL_IV,0,4
1431,original_LS-475_1_0,0.0007266610627993941,0.3313957452774048,confounder,P3,LEVEL_IV,1,24
1432,original_LS-527_4_0,0.0,0.008366116322577,background,P3,LEVEL_IV,0,2
1433,original_LS-456_0_0,0.0,0.2269025444984436,confounder,P3,LEVEL_IV,0,4
1434,original_LS-504_5_2,0.0,0.12076413631439209,confounder,P3,LEVEL_IV,0,6
1435,original_LS-016_1_3,0.5843883752822876,0.0,thyrocyte,P3,LEVEL_IV,22,0
1436,original_LS-022_1_4,0.6588423848152161,0.0,thyrocyte,P3,LEVEL_IV,60,0
1437,original_LS-456_3_6,0.0,0.20942465960979462,confounder,P3,LEVEL_IV,0,7
1438,original_LS-153_1_8,0.0,0.0,background,P3,LEVEL_IV,1,0
1439,original_LS-504_2_0,0.0,0.24302230775356293,confounder,P3,LEVEL_IV,0,11
1440,original_LS-288_0_8,0.0,0.0,background,P3,LEVEL_IV,0,1
1441,original_LS-421_3_0,0.0,0.03503403067588806,background,P3,LEVEL_IV,0,1
1442,original_LS-016_3_6,0.0,0.05245382338762283,confounder,P3,LEVEL_IV,0,2
1443,original_LS-288_4_3,0.9552156925201416,0.0,thyrocyte,P3,LEVEL_IV,8,0
1444,original_LS-288_3_2,0.788581132888794,0.0,thyrocyte,P3,LEVEL_IV,29,0
1445,original_LS-022_5_3,0.0,0.005788399837911129,background,P3,LEVEL_IV,0,2
1446,original_LS-439_0_1,0.6429637670516968,0.0,thyrocyte,P3,LEVEL_IV,33,0
1447,original_LS-153_5_0,0.3456127345561981,0.0,background,P3,LEVEL_IV,5,0
1448,original_LS-475_3_1,0.0054113357327878475,0.048214297741651535,confounder,P3,LEVEL_IV,2,6
1449,original_LS-532_5_7,0.0152826476842165,0.0,background,P3,LEVEL_IV,2,0
1450,original_LS-558_0_5,0.005771946161985397,0.27943119406700134,confounder,P3,LEVEL_IV,2,12
1451,original_LS-153_2_6,0.0,0.0,background,P3,LEVEL_IV,9,0
1452,original_LS-421_0_6,0.0,0.1836046576499939,confounder,P3,LEVEL_IV,0,2
1453,original_LS-532_5_4,0.7129923701286316,0.0,thyrocyte,P3,LEVEL_IV,8,2
1454,original_LS-153_3_4,0.7346637845039368,0.0,thyrocyte,P3,LEVEL_IV,14,0
1455,original_LS-532_2_5,0.847684383392334,0.0,thyrocyte,P3,LEVEL_IV,17,5
1456,original_LS-532_0_6,0.837498128414154,0.0011197165586054325,background,P3,LEVEL_IV,62,6
1457,original_LS-527_3_2,0.6185899376869202,0.0,thyrocyte,P3,LEVEL_IV,48,0
1458,original_LS-475_1_4,0.0,0.29158148169517517,confounder,P3,LEVEL_IV,0,16
1459,original_LS-207_1_5,0.0,0.41524073481559753,confounder,P3,LEVEL_IV,0,6
1460,original_LS-439_1_4,0.8211928606033325,0.0,thyrocyte,P3,LEVEL_IV,91,0
1461,original_LS-456_4_7,0.0,0.22980274260044098,confounder,P3,LEVEL_IV,0,13
1462,original_LS-207_4_6,0.8462964296340942,0.014848168939352036,thyrocyte,P3,LEVEL_IV,20,11
1463,original_LS-421_5_1,0.0,0.04777076467871666,confounder,P3,LEVEL_IV,0,2
1464,original_LS-558_2_6,0.0018602076452225447,0.19973668456077576,background,P3,LEVEL_IV,11,23
1465,original_LS-439_5_5,0.4640059471130371,0.0,thyrocyte,P3,LEVEL_IV,11,0
1466,original_LS-439_0_7,0.5576244592666626,0.0,thyrocyte,P3,LEVEL_IV,58,0
1467,original_LS-527_3_1,0.18518760800361633,0.00038304703775793314,thyrocyte,P3,LEVEL_IV,13,14
1468,original_LS-022_2_6,0.0,0.10552527010440826,confounder,P3,LEVEL_IV,0,3
1469,original_LS-439_4_0,0.4388280510902405,0.010311056859791279,thyrocyte,P3,LEVEL_IV,16,3
1470,original_LS-439_1_0,0.5925549268722534,0.0,thyrocyte,P3,LEVEL_IV,9,1
1471,original_LS-207_0_5,0.0,0.16596096754074097,confounder,P3,LEVEL_IV,0,3
1472,original_LS-439_1_8,0.000737840891815722,0.0,background,P3,LEVEL_IV,1,0
1473,original_LS-022_1_0,0.0,0.15593039989471436,confounder,P3,LEVEL_IV,0,4
1474,original_LS-558_4_8,0.0,0.0050391340628266335,background,P3,LEVEL_IV,0,2
1475,original_LS-016_2_6,0.0,0.047081656754016876,background,P3,LEVEL_IV,0,1
1476,original_LS-288_4_0,0.0,0.09907151013612747,background,P3,LEVEL_IV,0,2
1477,original_LS-207_1_8,0.0,0.0036361210513859987,background,P3,LEVEL_IV,0,3
1478,original_LS-456_4_3,0.0,0.10017301142215729,confounder,P3,LEVEL_IV,0,2
1479,original_LS-207_0_6,0.0,0.6143465042114258,confounder,P3,LEVEL_IV,0,18
1480,original_LS-527_5_2,0.7685957551002502,0.0,thyrocyte,P3,LEVEL_IV,12,2
1481,original_LS-439_1_5,0.933102011680603,0.0,thyrocyte,P3,LEVEL_IV,117,0
1482,original_LS-207_4_4,0.0019197706133127213,0.7330408692359924,confounder,P3,LEVEL_IV,2,5
1483,original_LS-532_4_8,0.07047820836305618,0.0,background,P3,LEVEL_IV,4,0
1484,original_LS-439_0_4,0.6134265661239624,0.0,thyrocyte,P3,LEVEL_IV,62,0
1485,original_LS-527_0_0,0.0,0.5181202292442322,confounder,P3,LEVEL_IV,0,7
1486,original_LS-037_2_1,0.0,0.0,background,P3,LEVEL_IV,0,2
1487,original_LS-153_3_1,0.6340003609657288,0.0,thyrocyte,P3,LEVEL_IV,14,0
1488,original_LS-022_4_7,0.0,0.03983929008245468,background,P3,LEVEL_IV,0,2
1489,original_LS-527_0_6,0.0,0.26561400294303894,confounder,P3,LEVEL_IV,0,14
1490,original_LS-532_0_2,0.6917687654495239,0.008214769884943962,thyrocyte,P3,LEVEL_IV,51,2
1491,original_LS-022_1_7,0.0,0.18517377972602844,confounder,P3,LEVEL_IV,0,5
1492,original_LS-527_4_2,0.7338075041770935,0.0005892983172088861,thyrocyte,P3,LEVEL_IV,52,3
1493,original_LS-153_3_2,0.8442371487617493,0.0,thyrocyte,P3,LEVEL_IV,25,0
1494,original_LS-504_1_3,0.0,0.1432046741247177,confounder,P3,LEVEL_IV,1,3
1495,original_LS-527_2_0,0.0,0.3295406401157379,background,P3,LEVEL_IV,0,17
1496,original_LS-153_1_7,0.6719217896461487,0.0,thyrocyte,P3,LEVEL_IV,10,0
1497,original_LS-421_1_6,0.0,0.09147370606660843,confounder,P3,LEVEL_IV,0,2
1498,original_LS-207_1_0,0.7830652594566345,0.0009152278071269393,background,P3,LEVEL_IV,15,6
1499,original_LS-288_0_6,0.0,0.022222120314836502,background,P3,LEVEL_IV,0,1
1500,original_LS-456_2_0,0.0,0.19045092165470123,confounder,P3,LEVEL_IV,0,2
1501,original_LS-439_5_4,0.5201793313026428,0.0,thyrocyte,P3,LEVEL_IV,12,0
1502,original_LS-504_3_4,0.0,0.0,thyrocyte,P3,LEVEL_IV,21,12
1503,original_LS-153_2_2,0.7924798727035522,0.0,thyrocyte,P3,LEVEL_IV,26,0
1504,original_LS-207_1_7,0.0,0.42907777428627014,background,P3,LEVEL_IV,0,10
1505,original_LS-288_2_3,0.811173677444458,0.0,thyrocyte,P3,LEVEL_IV,68,0
1506,original_LS-207_5_1,0.2930976152420044,0.0,thyrocyte,P3,LEVEL_IV,5,1
1507,original_LS-456_0_5,0.0,0.017263537272810936,background,P3,LEVEL_IV,0,2
1508,original_LS-532_4_6,0.27932506799697876,4.0044841398412245e-07,background,P3,LEVEL_IV,53,1
1509,original_LS-558_0_4,0.0,0.4758061468601227,confounder,P3,LEVEL_IV,0,19
1510,original_LS-288_1_0,0.013347418047487736,0.0,background,P3,LEVEL_IV,6,0
1511,original_LS-207_2_5,0.9999999403953552,0.0,thyrocyte,P3,LEVEL_IV,5,8
1512,original_LS-558_4_4,0.0,0.002173083368688822,background,P3,LEVEL_IV,14,9
1513,original_LS-558_1_5,0.00912055280059576,0.17690493166446686,background,P3,LEVEL_IV,11,11
1514,original_LS-532_1_7,0.0,0.11004412174224854,confounder,P3,LEVEL_IV,0,6
1515,original_LS-504_3_5,0.0,0.08981889486312866,confounder,P3,LEVEL_IV,0,3
1516,original_LS-527_0_5,0.0,0.27528971433639526,confounder,P3,LEVEL_IV,0,9
1517,original_LS-207_0_2,0.19602099061012268,0.011348427273333073,background,P3,LEVEL_IV,2,3
1518,original_LS-288_0_5,0.0,0.03850853443145752,background,P3,LEVEL_IV,0,2
1519,original_LS-532_2_0,0.8562500476837158,0.01716306433081627,thyrocyte,P3,LEVEL_IV,31,3
1520,original_LS-439_3_7,0.44716086983680725,0.0,background,P3,LEVEL_IV,56,0
1521,original_LS-037_1_3,0.22649630904197693,0.0,thyrocyte,P3,LEVEL_IV,6,0
1522,original_LS-016_1_6,0.0,0.060036905109882355,background,P3,LEVEL_IV,0,2
1523,original_LS-153_2_0,0.03495015576481819,0.0,background,P3,LEVEL_IV,3,0
