,File,Energy inside Thyrocyte,Energy inside Confounder,Pointing game,Head,Level,Thyrocyte Count,Confounder Count
3759,original_LS-504_2_5,0.0,0.15429043769836426,background,P4,LEVEL_IV,0,13
3760,original_LS-037_2_4,0.6043617725372314,0.0,thyrocyte,P4,LEVEL_IV,28,0
3761,original_LS-532_5_8,5.83217988605611e-05,0.0,background,P4,LEVEL_IV,1,0
3762,original_LS-504_0_5,0.0,0.20334146916866302,confounder,P4,LEVEL_IV,0,14
3763,original_LS-532_3_0,0.7628372311592102,0.012201369740068913,thyrocyte,P4,LEVEL_IV,48,3
3764,original_LS-288_3_0,0.0,0.05231013149023056,background,P4,LEVEL_IV,1,2
3765,original_LS-439_2_5,0.8269261717796326,0.0,thyrocyte,P4,LEVEL_IV,85,0
3766,original_LS-456_4_6,0.0,0.18258875608444214,background,P4,LEVEL_IV,0,13
3767,original_LS-558_4_0,0.009017523378133774,0.4197593331336975,confounder,P4,LEVEL_IV,1,22
3768,original_LS-456_2_4,0.7558553218841553,0.0,thyrocyte,P4,LEVEL_IV,55,0
3769,original_LS-504_2_1,0.0,0.12760764360427856,background,P4,LEVEL_IV,0,10
3770,original_LS-153_1_0,0.0008133477531373501,0.0,background,P4,LEVEL_IV,1,0
3771,original_LS-532_2_4,0.0007266002940014005,0.130270317196846,background,P4,LEVEL_IV,5,10
3772,original_LS-022_3_4,0.7919220924377441,0.0020797732286155224,thyrocyte,P4,LEVEL_IV,49,1
3773,original_LS-439_5_2,0.004699402023106813,0.0,background,P4,LEVEL_IV,1,0
3774,original_LS-504_0_0,0.0,0.0672367513179779,background,P4,LEVEL_IV,0,6
3775,original_LS-493_2_4,0.0,0.09614904224872589,background,P4,LEVEL_IV,0,18
3776,original_LS-037_3_3,0.3460458517074585,0.0,background,P4,LEVEL_IV,4,0
3777,original_LS-456_3_4,0.01043058279901743,0.019827289506793022,background,P4,LEVEL_IV,7,1
3778,original_LS-016_4_6,0.0,0.022592818364501,background,P4,LEVEL_IV,0,1
3779,original_LS-504_5_4,0.0,0.0656135231256485,background,P4,LEVEL_IV,0,3
3780,original_LS-456_5_5,0.0,0.03864317014813423,background,P4,LEVEL_IV,0,2
3781,original_LS-558_0_1,0.0,0.6089090704917908,confounder,P4,LEVEL_IV,0,32
3782,original_LS-022_1_5,0.4555608332157135,0.0,thyrocyte,P4,LEVEL_IV,11,4
3783,original_LS-421_2_6,0.0,0.0,background,P4,LEVEL_IV,0,1
3784,original_LS-456_0_1,0.0,0.09118694812059402,confounder,P4,LEVEL_IV,0,7
3785,original_LS-016_3_4,0.7851138114929199,0.0,thyrocyte,P4,LEVEL_IV,23,1
3786,original_LS-288_1_8,0.0,0.036313656717538834,confounder,P4,LEVEL_IV,0,3
3787,original_LS-527_0_4,0.011152316816151142,0.07421641796827316,confounder,P4,LEVEL_IV,9,4
3788,original_LS-527_0_2,0.8333863615989685,0.010985573753714561,thyrocyte,P4,LEVEL_IV,19,5
3789,original_LS-532_5_2,0.8050627112388611,0.0,thyrocyte,P4,LEVEL_IV,30,0
3790,original_LS-016_1_7,0.0,0.011808359064161777,background,P4,LEVEL_IV,0,1
3791,original_LS-288_1_2,0.87242591381073,0.008843394927680492,thyrocyte,P4,LEVEL_IV,20,3
3792,original_LS-439_4_3,0.670193612575531,0.045778803527355194,thyrocyte,P4,LEVEL_IV,28,3
3793,original_LS-439_1_1,0.6447749733924866,0.029465794563293457,thyrocyte,P4,LEVEL_IV,36,1
3794,original_LS-421_1_7,0.0,0.011592037975788116,background,P4,LEVEL_IV,0,1
3795,original_LS-558_2_4,0.02631443180143833,0.4148823916912079,confounder,P4,LEVEL_IV,3,21
3796,original_LS-504_4_5,0.0,0.13155990839004517,background,P4,LEVEL_IV,0,6
3797,original_LS-037_4_5,0.0,0.0069464463740587234,background,P4,LEVEL_IV,0,1
3798,original_LS-475_3_2,0.007229624781757593,0.04666280373930931,background,P4,LEVEL_IV,2,8
3799,original_LS-532_4_0,0.7551989555358887,0.000568663643207401,thyrocyte,P4,LEVEL_IV,47,1
3800,original_LS-016_0_3,1.4656239727628417e-05,0.015705134719610214,background,P4,LEVEL_IV,1,1
3801,original_LS-288_3_7,0.9381077289581299,0.0,thyrocyte,P4,LEVEL_IV,13,0
