,File,Energy inside Thyrocyte,Energy inside Confounder,Pointing game,Head,Level,Thyrocyte Count,Confounder Count
0,original_LS-310_3_1,0.0,0.011794214136898518,background,P3,LEVEL_I,0,2
1,original_LS-010_5_1,0.0,0.03435586020350456,background,P3,LEVEL_I,0,1
2,original_LS-115_5_4,0.0,0.008981122635304928,background,P3,LEVEL_I,0,2
3,original_LS-257_2_6,6.732741439918755e-06,0.22128187119960785,confounder,P3,LEVEL_I,1,8
4,original_LS-235_5_5,0.0,0.031099490821361542,background,P3,LEVEL_I,0,2
5,original_LS-310_1_0,0.024521714076399803,0.2322545349597931,confounder,P3,LEVEL_I,6,27
6,original_LS-235_0_6,0.0,0.09916868805885315,background,P3,LEVEL_I,0,6
7,original_LS-235_1_1,0.0,0.07309292256832123,confounder,P3,LEVEL_I,0,5
8,original_LS-235_3_0,0.0,0.013957320712506771,background,P3,LEVEL_I,0,2
9,original_LS-010_2_4,0.009907086379826069,0.15720371901988983,confounder,P3,LEVEL_I,3,10
10,original_LS-310_5_0,0.031456124037504196,0.0,background,P3,LEVEL_I,5,0
11,original_LS-257_3_0,0.0,0.6045413017272949,confounder,P3,LEVEL_I,0,60
12,original_LS-115_1_4,0.0,0.025673335418105125,background,P3,LEVEL_I,0,2
13,original_LS-310_4_4,0.02234995737671852,0.0,background,P3,LEVEL_I,6,0
14,original_LS-257_4_2,0.0,0.05868084356188774,background,P3,LEVEL_I,0,1
15,original_LS-567_4_3,0.0001393655693391338,0.0419553704559803,background,P3,LEVEL_I,1,2
16,original_LS-567_1_7,0.0,0.12018679827451706,background,P3,LEVEL_I,0,9
17,original_LS-115_1_1,0.0,0.02859916165471077,background,P3,LEVEL_I,0,4
18,original_LS-567_4_7,0.0,0.20122362673282623,confounder,P3,LEVEL_I,0,11
19,original_LS-257_1_2,0.013052008114755154,0.45067864656448364,confounder,P3,LEVEL_I,3,42
20,original_LS-567_3_4,0.0,0.05568564310669899,background,P3,LEVEL_I,0,3
21,original_LS-115_3_6,0.0,0.057533059269189835,background,P3,LEVEL_I,0,3
22,original_LS-010_3_4,0.014940318651497364,0.13572953641414642,background,P3,LEVEL_I,3,10
23,original_LS-567_3_5,0.015624542720615864,0.05918417125940323,background,P3,LEVEL_I,6,2
24,original_LS-010_1_4,0.04092313349246979,0.10402272641658783,background,P3,LEVEL_I,5,3
25,original_LS-235_4_1,0.0,0.0589408241212368,background,P3,LEVEL_I,0,5
26,original_LS-010_2_6,0.06388003379106522,0.1594672054052353,confounder,P3,LEVEL_I,10,5
27,original_LS-115_2_3,0.18784397840499878,0.008316424675285816,background,P3,LEVEL_I,7,2
28,original_LS-010_0_5,0.0,0.011793354526162148,background,P3,LEVEL_I,0,1
29,original_LS-235_3_3,0.02413019724190235,0.007261802442371845,thyrocyte,P3,LEVEL_I,2,1
30,original_LS-010_4_4,0.0012794564245268703,0.07135351002216339,background,P3,LEVEL_I,1,7
31,original_LS-115_4_1,0.0,0.13718906044960022,background,P3,LEVEL_I,0,8
32,original_LS-235_5_3,0.0,0.020138133317232132,background,P3,LEVEL_I,0,1
33,original_LS-567_2_5,0.4479428231716156,0.018043460324406624,thyrocyte,P3,LEVEL_I,13,7
34,original_LS-010_3_6,0.01974933221936226,0.11688050627708435,background,P3,LEVEL_I,2,7
35,original_LS-257_5_7,0.0,0.011663471348583698,background,P3,LEVEL_I,0,1
36,original_LS-567_5_0,0.0,0.028401287272572517,background,P3,LEVEL_I,0,2
37,original_LS-115_4_0,0.0,0.10608652234077454,background,P3,LEVEL_I,0,7
38,original_LS-567_3_2,0.0,0.20312435925006866,background,P3,LEVEL_I,0,10
39,original_LS-257_2_2,0.11632762849330902,0.7072845697402954,confounder,P3,LEVEL_I,19,43
40,original_LS-257_4_7,0.0,0.1692764312028885,background,P3,LEVEL_I,0,2
41,original_LS-310_3_3,0.6813439726829529,0.017026744782924652,thyrocyte,P3,LEVEL_I,27,4
42,original_LS-010_4_1,0.02790236473083496,0.07297954708337784,background,P3,LEVEL_I,3,3
43,original_LS-310_0_7,0.0,0.026462677866220474,background,P3,LEVEL_I,0,3
44,original_LS-010_4_2,0.008220570161938667,0.34064725041389465,confounder,P3,LEVEL_I,3,9
45,original_LS-567_0_8,0.0,0.0003715860075317323,background,P3,LEVEL_I,0,1
46,original_LS-115_2_4,0.016550276428461075,0.0540621317923069,background,P3,LEVEL_I,8,3
47,original_LS-010_0_6,0.0,0.04277140274643898,background,P3,LEVEL_I,0,5
48,original_LS-115_1_3,0.0,0.08745674788951874,confounder,P3,LEVEL_I,0,4
49,original_LS-567_2_3,0.0,0.14011870324611664,background,P3,LEVEL_I,0,9
50,original_LS-567_4_1,0.0,0.11719963699579239,background,P3,LEVEL_I,0,6
51,original_LS-257_3_6,0.0,0.21890610456466675,background,P3,LEVEL_I,0,9
52,original_LS-567_0_2,0.0,0.4845849871635437,confounder,P3,LEVEL_I,0,30
53,original_LS-235_4_5,0.0,0.0869692787528038,background,P3,LEVEL_I,0,4
54,original_LS-235_4_7,0.0,0.041102077811956406,background,P3,LEVEL_I,0,2
55,original_LS-310_2_1,0.0517188124358654,0.3353518843650818,confounder,P3,LEVEL_I,9,31
56,original_LS-310_0_0,0.03857584670186043,0.21764151751995087,confounder,P3,LEVEL_I,6,19
57,original_LS-115_3_3,0.003649130230769515,0.10595250129699707,background,P3,LEVEL_I,6,3
58,original_LS-010_0_8,0.0,0.0032474363688379526,background,P3,LEVEL_I,0,1
59,original_LS-115_0_2,0.0,0.0837041512131691,confounder,P3,LEVEL_I,0,7
60,original_LS-115_1_6,0.0,0.08398071676492691,background,P3,LEVEL_I,0,7
61,original_LS-115_0_6,0.0,0.05256606265902519,background,P3,LEVEL_I,0,2
62,original_LS-567_1_2,0.0029930882155895233,0.3095874488353729,confounder,P3,LEVEL_I,8,16
63,original_LS-257_1_4,0.3116743862628937,0.029112225398421288,thyrocyte,P3,LEVEL_I,10,11
64,original_LS-115_5_3,0.0,0.030879106372594833,confounder,P3,LEVEL_I,0,2
65,original_LS-567_5_1,0.0,0.01898031495511532,background,P3,LEVEL_I,0,1
66,original_LS-567_1_3,0.0,0.5156868696212769,confounder,P3,LEVEL_I,0,25
67,original_LS-235_0_3,0.0,0.03843439742922783,background,P3,LEVEL_I,0,3
68,original_LS-115_1_2,0.0,0.11347969621419907,confounder,P3,LEVEL_I,0,7
69,original_LS-257_4_0,0.0,0.5526777505874634,confounder,P3,LEVEL_I,0,55
70,original_LS-310_3_2,0.003126739291474223,0.011068858206272125,background,P3,LEVEL_I,2,2
71,original_LS-235_1_0,0.0,0.16858820617198944,background,P3,LEVEL_I,0,5
72,original_LS-567_2_0,0.0,0.06007372587919235,confounder,P3,LEVEL_I,0,5
73,original_LS-235_3_6,0.0,0.01957331784069538,background,P3,LEVEL_I,0,3
74,original_LS-235_3_4,0.0021870872005820274,0.025621812790632248,background,P3,LEVEL_I,3,3
75,original_LS-310_2_3,0.8743880391120911,0.011012112721800804,thyrocyte,P3,LEVEL_I,73,7
76,original_LS-235_4_3,0.0,0.043198298662900925,confounder,P3,LEVEL_I,0,4
77,original_LS-257_2_3,0.36016741394996643,0.5246149897575378,confounder,P3,LEVEL_I,52,12
78,original_LS-235_4_0,0.0,0.028251130133867264,background,P3,LEVEL_I,0,2
79,original_LS-010_0_1,0.0,0.05481449514627457,background,P3,LEVEL_I,0,2
80,original_LS-257_0_5,0.0,0.2261044681072235,background,P3,LEVEL_I,0,10
81,original_LS-010_2_5,0.06929770857095718,0.15445442497730255,confounder,P3,LEVEL_I,8,7
82,original_LS-010_3_0,0.0,0.054048627614974976,background,P3,LEVEL_I,0,3
83,original_LS-310_0_5,0.01626858115196228,0.2683105170726776,confounder,P3,LEVEL_I,3,30
84,original_LS-310_3_4,0.5545769929885864,0.0,thyrocyte,P3,LEVEL_I,9,0
85,original_LS-567_1_0,0.0,0.06923981755971909,background,P3,LEVEL_I,0,2
86,original_LS-257_1_6,0.0,0.16439644992351532,background,P3,LEVEL_I,1,8
87,original_LS-115_4_3,0.0,0.04933895915746689,background,P3,LEVEL_I,0,4
88,original_LS-115_4_5,0.0,0.13083027303218842,background,P3,LEVEL_I,0,7
89,original_LS-115_4_7,0.0,0.03368939831852913,background,P3,LEVEL_I,0,2
90,original_LS-257_5_0,0.0,0.1681278496980667,confounder,P3,LEVEL_I,0,10
91,original_LS-310_0_1,0.03581197187304497,0.3227369487285614,confounder,P3,LEVEL_I,12,34
92,original_LS-310_4_2,0.00427309749647975,0.01721794717013836,background,P3,LEVEL_I,1,2
93,original_LS-257_2_7,0.0,0.12807916104793549,background,P3,LEVEL_I,0,5
94,original_LS-115_0_4,0.0,0.07170489430427551,background,P3,LEVEL_I,0,5
95,original_LS-567_0_3,0.0,0.1639459729194641,background,P3,LEVEL_I,0,6
96,original_LS-310_1_3,0.0623302198946476,0.2924457788467407,confounder,P3,LEVEL_I,23,28
97,original_LS-567_2_6,0.29159271717071533,0.032778799533843994,background,P3,LEVEL_I,8,14
98,original_LS-115_0_7,0.0,0.04940866678953171,confounder,P3,LEVEL_I,0,2
99,original_LS-235_5_4,0.0,0.06387314200401306,background,P3,LEVEL_I,0,3
100,original_LS-010_4_6,0.0,0.02609720081090927,background,P3,LEVEL_I,0,4
101,original_LS-235_2_4,0.022294029593467712,0.06339321285486221,background,P3,LEVEL_I,12,5
102,original_LS-257_5_5,0.0,0.09791974723339081,background,P3,LEVEL_I,0,5
103,original_LS-115_0_3,0.0,0.1650167852640152,confounder,P3,LEVEL_I,0,8
104,original_LS-310_0_2,0.0542403943836689,0.2561599910259247,background,P3,LEVEL_I,14,28
105,original_LS-257_3_1,0.0,0.5697219371795654,confounder,P3,LEVEL_I,0,46
106,original_LS-115_3_5,0.0,0.12891465425491333,background,P3,LEVEL_I,0,8
107,original_LS-010_2_1,0.06847281008958817,0.11524682492017746,background,P3,LEVEL_I,9,6
108,original_LS-010_0_0,0.0,0.012798364274203777,background,P3,LEVEL_I,0,2
109,original_LS-567_3_0,0.011606337502598763,0.2111608386039734,confounder,P3,LEVEL_I,1,8
110,original_LS-257_2_1,0.027567183598876,0.7162975072860718,confounder,P3,LEVEL_I,1,74
111,original_LS-235_3_2,0.0,0.02384399250149727,background,P3,LEVEL_I,0,2
112,original_LS-235_2_0,0.0,0.06850305199623108,background,P3,LEVEL_I,0,6
113,original_LS-310_4_0,0.020587095990777016,0.0,background,P3,LEVEL_I,5,0
114,original_LS-235_5_2,0.0,0.020012568682432175,background,P3,LEVEL_I,0,1
115,original_LS-567_3_1,0.0,0.24369943141937256,confounder,P3,LEVEL_I,0,11
116,original_LS-235_5_7,0.0,0.008772819302976131,background,P3,LEVEL_I,0,1
117,original_LS-257_0_7,0.0,0.19761992990970612,background,P3,LEVEL_I,0,10
118,original_LS-115_2_1,0.0,0.050863783806562424,background,P3,LEVEL_I,0,5
119,original_LS-010_0_3,0.0,0.12078316509723663,background,P3,LEVEL_I,0,2
120,original_LS-310_2_2,0.11424510926008224,0.3526609539985657,thyrocyte,P3,LEVEL_I,11,21
121,original_LS-115_2_5,0.0,0.12077496945858002,background,P3,LEVEL_I,0,7
122,original_LS-010_5_4,0.0,0.0,background,P3,LEVEL_I,0,1
123,original_LS-567_4_5,0.0,0.09711813181638718,background,P3,LEVEL_I,0,4
124,original_LS-257_1_0,0.04244515299797058,0.6296957731246948,thyrocyte,P3,LEVEL_I,2,62
125,original_LS-115_1_5,0.0,0.03414130210876465,background,P3,LEVEL_I,0,3
126,original_LS-235_0_0,0.0,0.10293260216712952,background,P3,LEVEL_I,0,3
127,original_LS-235_3_1,0.0,0.02019018866121769,background,P3,LEVEL_I,0,3
128,original_LS-115_4_2,0.0,0.11999347805976868,background,P3,LEVEL_I,0,8
129,original_LS-115_5_1,0.0,0.05661439150571823,background,P3,LEVEL_I,0,3
130,original_LS-010_1_0,0.01603037863969803,0.0870978832244873,background,P3,LEVEL_I,3,2
131,original_LS-567_2_8,0.0,0.007392445579171181,background,P3,LEVEL_I,0,3
132,original_LS-115_2_2,0.0,0.10598950833082199,background,P3,LEVEL_I,0,8
133,original_LS-115_4_4,0.0,0.03296905383467674,background,P3,LEVEL_I,0,3
134,original_LS-310_5_4,0.0,0.0,background,P3,LEVEL_I,1,0
135,original_LS-115_0_0,0.0,0.10255298763513565,confounder,P3,LEVEL_I,0,5
136,original_LS-010_2_7,0.0035851572174578905,0.14396391808986664,background,P3,LEVEL_I,2,6
137,original_LS-257_5_4,0.0,0.0225949976593256,background,P3,LEVEL_I,0,1
138,original_LS-567_4_2,0.0,0.15302890539169312,background,P3,LEVEL_I,0,6
139,original_LS-010_3_3,0.023584531620144844,0.018331702798604965,background,P3,LEVEL_I,4,3
140,original_LS-310_1_1,0.04374638944864273,0.2880775034427643,confounder,P3,LEVEL_I,12,32
141,original_LS-310_3_0,0.0,0.05483150854706764,confounder,P3,LEVEL_I,0,6
142,original_LS-567_2_4,0.0,0.2907094955444336,confounder,P3,LEVEL_I,0,16
143,original_LS-310_4_5,0.11236950755119324,0.0,thyrocyte,P3,LEVEL_I,7,0
144,original_LS-235_3_5,0.0,0.04083085060119629,background,P3,LEVEL_I,0,3
145,original_LS-010_1_5,0.10120980441570282,0.03989497572183609,background,P3,LEVEL_I,7,2
146,original_LS-257_3_5,0.0,0.020049601793289185,background,P3,LEVEL_I,0,2
147,original_LS-115_3_1,0.0,0.1156068667769432,background,P3,LEVEL_I,0,9
148,original_LS-310_2_0,0.03910258039832115,0.3456084132194519,confounder,P3,LEVEL_I,8,38
149,original_LS-235_4_4,0.0,0.10326123237609863,confounder,P3,LEVEL_I,0,5
150,original_LS-310_0_3,0.04554653912782669,0.32000505924224854,confounder,P3,LEVEL_I,12,34
151,original_LS-235_1_2,0.0,0.053662851452827454,background,P3,LEVEL_I,0,5
152,original_LS-567_4_6,0.0,0.2245761752128601,confounder,P3,LEVEL_I,0,11
153,original_LS-010_4_3,0.03995511308312416,0.15113553404808044,confounder,P3,LEVEL_I,4,8
154,original_LS-310_1_4,0.317303329706192,0.06998881697654724,thyrocyte,P3,LEVEL_I,14,13
155,original_LS-257_0_1,0.0,0.11546777188777924,background,P3,LEVEL_I,0,9
156,original_LS-310_1_2,0.07923630625009537,0.28097379207611084,confounder,P3,LEVEL_I,10,35
157,original_LS-310_4_1,0.0,0.009794063866138458,background,P3,LEVEL_I,0,1
158,original_LS-010_3_7,0.0053522116504609585,0.0334218367934227,confounder,P3,LEVEL_I,2,3
159,original_LS-257_4_4,0.0,0.08251631259918213,background,P3,LEVEL_I,0,5
160,original_LS-235_0_4,0.0,0.04667414724826813,background,P3,LEVEL_I,0,3
161,original_LS-115_1_7,0.0,0.08171971142292023,background,P3,LEVEL_I,0,5
162,original_LS-310_4_3,0.0022207084111869335,0.006102254614233971,background,P3,LEVEL_I,1,1
163,original_LS-257_5_6,0.0,0.07515931129455566,background,P3,LEVEL_I,0,2
164,original_LS-257_0_6,0.0,0.149078369140625,background,P3,LEVEL_I,0,8
165,original_LS-567_0_4,0.0,0.013561686500906944,background,P3,LEVEL_I,0,1
166,original_LS-115_3_0,0.0,0.07588968425989151,background,P3,LEVEL_I,0,5
167,original_LS-010_5_3,0.0,0.06499800086021423,background,P3,LEVEL_I,0,4
168,original_LS-235_1_6,0.0,0.05625919625163078,background,P3,LEVEL_I,0,8
169,original_LS-010_0_4,0.0,0.03264068812131882,background,P3,LEVEL_I,0,2
170,original_LS-115_0_5,0.0,0.07671268284320831,background,P3,LEVEL_I,0,3
171,original_LS-235_0_7,0.0,0.07081913948059082,background,P3,LEVEL_I,0,2
172,original_LS-010_2_2,0.2706833779811859,0.05071889981627464,thyrocyte,P3,LEVEL_I,17,6
173,original_LS-257_0_3,0.0,0.1613686978816986,confounder,P3,LEVEL_I,0,13
174,original_LS-567_0_1,0.0,0.45032888650894165,confounder,P3,LEVEL_I,0,28
175,original_LS-310_0_6,0.022355468943715096,0.12014743685722351,background,P3,LEVEL_I,5,17
176,original_LS-235_2_2,0.0,0.05071576312184334,background,P3,LEVEL_I,0,1
177,original_LS-235_2_1,0.0,0.02286648191511631,background,P3,LEVEL_I,0,3
178,original_LS-567_1_6,0.1329624354839325,0.003760854946449399,background,P3,LEVEL_I,4,4
179,original_LS-567_3_3,0.0,0.03913085162639618,confounder,P3,LEVEL_I,0,3
180,original_LS-257_4_6,0.0,0.32679006457328796,background,P3,LEVEL_I,0,8
181,original_LS-235_1_7,0.0,0.06238655745983124,background,P3,LEVEL_I,0,3
182,original_LS-567_1_8,0.0,0.00864108931273222,background,P3,LEVEL_I,0,4
183,original_LS-310_5_5,0.0,0.0,background,P3,LEVEL_I,1,0
184,original_LS-567_3_7,0.0,0.14007318019866943,confounder,P3,LEVEL_I,0,11
185,original_LS-257_2_5,0.05822620913386345,0.11097344756126404,background,P3,LEVEL_I,14,4
186,original_LS-115_2_0,0.0,0.020168421790003777,background,P3,LEVEL_I,0,1
187,original_LS-567_0_0,0.0,0.3532627522945404,background,P3,LEVEL_I,0,16
188,original_LS-257_2_4,0.7812758088111877,0.04238765686750412,thyrocyte,P3,LEVEL_I,42,8
189,original_LS-010_4_5,0.0,0.056889381259679794,background,P3,LEVEL_I,0,7
190,original_LS-235_2_5,0.0,0.055166538804769516,background,P3,LEVEL_I,0,2
191,original_LS-010_1_1,0.0074634794145822525,0.003428648691624403,background,P3,LEVEL_I,1,1
192,original_LS-115_5_0,0.0,0.05174599587917328,background,P3,LEVEL_I,0,3
193,original_LS-310_0_4,0.023944957181811333,0.3852275311946869,thyrocyte,P3,LEVEL_I,6,35
194,original_LS-567_5_7,0.0,0.02881961688399315,confounder,P3,LEVEL_I,0,2
195,original_LS-567_0_7,0.0,0.0698973685503006,background,P3,LEVEL_I,0,4
196,original_LS-010_3_5,0.021602598950266838,0.12534910440444946,confounder,P3,LEVEL_I,3,9
197,original_LS-257_3_4,0.017467796802520752,0.028910387307405472,background,P3,LEVEL_I,6,5
198,original_LS-567_2_7,0.0,0.32324546575546265,background,P3,LEVEL_I,0,24
199,original_LS-310_1_5,0.0,0.016647208482027054,background,P3,LEVEL_I,0,4
200,original_LS-010_3_1,0.021029075607657433,0.0774800032377243,thyrocyte,P3,LEVEL_I,3,6
201,original_LS-235_1_3,0.0,0.07597361505031586,background,P3,LEVEL_I,0,5
202,original_LS-257_3_3,0.46989357471466064,0.05692295730113983,thyrocyte,P3,LEVEL_I,18,13
203,original_LS-257_5_1,0.0,0.11304584890604019,background,P3,LEVEL_I,0,2
204,original_LS-567_1_1,0.4133167862892151,0.0001432583958376199,background,P3,LEVEL_I,10,3
205,original_LS-257_4_3,0.0,0.03587789833545685,background,P3,LEVEL_I,0,1
206,original_LS-235_0_1,0.0,0.0423835851252079,background,P3,LEVEL_I,0,3
207,original_LS-235_4_2,0.0,0.07234920561313629,confounder,P3,LEVEL_I,0,7
208,original_LS-115_0_1,0.0,0.10500703006982803,background,P3,LEVEL_I,0,5
209,original_LS-257_3_2,0.008566698990762234,0.31025412678718567,confounder,P3,LEVEL_I,9,20
210,original_LS-235_1_5,0.0,0.035201545804739,background,P3,LEVEL_I,0,3
211,original_LS-567_5_6,0.0,0.0631398856639862,background,P3,LEVEL_I,0,3
212,original_LS-257_1_7,0.0,0.09185085445642471,background,P3,LEVEL_I,0,7
213,original_LS-010_1_6,0.02582893706858158,0.3241507411003113,background,P3,LEVEL_I,9,10
214,original_LS-115_5_5,0.0,0.051332637667655945,background,P3,LEVEL_I,0,5
215,original_LS-010_1_3,0.023910608142614365,0.23113134503364563,background,P3,LEVEL_I,3,7
216,original_LS-257_0_2,0.0,0.11872751265764236,background,P3,LEVEL_I,0,9
217,original_LS-010_2_0,0.048469092696905136,0.1647624373435974,background,P3,LEVEL_I,6,9
218,original_LS-567_3_6,0.004141653422266245,0.2657628059387207,background,P3,LEVEL_I,3,11
219,original_LS-115_2_6,0.0,0.10728183388710022,background,P3,LEVEL_I,0,10
220,original_LS-257_1_1,0.031695637851953506,0.5436807870864868,confounder,P3,LEVEL_I,2,56
221,original_LS-567_4_4,0.0,0.055571626871824265,confounder,P3,LEVEL_I,0,3
222,original_LS-235_1_4,0.0,0.11926129460334778,background,P3,LEVEL_I,0,4
223,original_LS-257_1_3,0.036468494683504105,0.30140551924705505,background,P3,LEVEL_I,10,27
224,original_LS-235_2_3,0.3336678147315979,0.024869127199053764,thyrocyte,P3,LEVEL_I,9,3
225,original_LS-115_3_4,0.012710623443126678,0.11298176646232605,background,P3,LEVEL_I,7,7
226,original_LS-310_3_5,0.0,0.017049280926585197,background,P3,LEVEL_I,0,1
227,original_LS-235_2_6,0.0,0.04217364266514778,background,P3,LEVEL_I,0,5
228,original_LS-257_2_0,0.0,0.6648365259170532,confounder,P3,LEVEL_I,0,72
229,original_LS-310_4_7,0.02494898997247219,0.0,background,P3,LEVEL_I,2,0
230,original_LS-235_4_6,0.0,0.018297169357538223,background,P3,LEVEL_I,0,1
231,original_LS-010_5_2,0.0,0.15544597804546356,background,P3,LEVEL_I,0,4
232,original_LS-010_0_2,0.0,0.0404689684510231,background,P3,LEVEL_I,0,1
233,original_LS-010_3_2,0.0567556731402874,0.035484205931425095,background,P3,LEVEL_I,8,5
234,original_LS-257_4_1,0.0,0.3082239031791687,confounder,P3,LEVEL_I,0,18
235,original_LS-235_2_7,0.0,0.0014285817742347717,background,P3,LEVEL_I,0,1
236,original_LS-257_4_5,0.0,0.17253218591213226,background,P3,LEVEL_I,0,10
237,original_LS-115_2_7,0.0,0.09259051084518433,background,P3,LEVEL_I,0,6
238,original_LS-567_5_2,0.0,0.0,background,P3,LEVEL_I,0,1
239,original_LS-010_2_3,0.018817981705069542,0.18792042136192322,background,P3,LEVEL_I,2,11
240,original_LS-567_4_0,0.0,0.08140981942415237,confounder,P3,LEVEL_I,0,4
241,original_LS-010_1_2,0.004451840650290251,0.13342946767807007,background,P3,LEVEL_I,2,4
242,original_LS-257_3_7,0.0,0.10974480211734772,background,P3,LEVEL_I,0,5
243,original_LS-310_2_4,0.626433253288269,0.0015395692316815257,thyrocyte,P3,LEVEL_I,30,1
244,original_LS-257_1_5,0.10723008960485458,0.03899334371089935,thyrocyte,P3,LEVEL_I,4,6
245,original_LS-010_1_7,0.015446322038769722,0.23282800614833832,thyrocyte,P3,LEVEL_I,1,12
246,original_LS-567_2_2,0.002136209513992071,0.11679915338754654,confounder,P3,LEVEL_I,4,4
247,original_LS-567_1_5,0.05643123760819435,0.0919225737452507,thyrocyte,P3,LEVEL_I,4,6
248,original_LS-257_0_4,0.0,0.1409691423177719,confounder,P3,LEVEL_I,0,8
249,original_LS-257_0_0,0.0,0.24999894201755524,background,P3,LEVEL_I,0,14
250,original_LS-115_1_0,0.0,0.05861770734190941,background,P3,LEVEL_I,0,5
251,original_LS-115_3_7,0.0,0.03653891012072563,background,P3,LEVEL_I,0,4
252,original_LS-115_5_2,0.0,0.09050099551677704,background,P3,LEVEL_I,0,4
253,original_LS-567_2_1,0.22700226306915283,0.0019097983604297042,background,P3,LEVEL_I,5,4
254,original_LS-235_0_2,0.0,0.07266229391098022,background,P3,LEVEL_I,0,5
255,original_LS-567_1_4,0.0,0.2806648313999176,background,P3,LEVEL_I,0,15
256,original_LS-235_0_5,0.0,0.0,background,P3,LEVEL_I,0,1
257,original_LS-010_0_7,0.0,0.07317829132080078,background,P3,LEVEL_I,0,5
258,original_LS-115_3_2,0.0,0.08634249866008759,background,P3,LEVEL_I,0,6
259,original_LS-459_1_5,0.0,0.04741626977920532,background,P3,LEVEL_II,0,4
260,original_LS-190_4_1,0.0,0.08531582355499268,background,P3,LEVEL_II,0,6
261,original_LS-608_2_7,0.0,0.010945217683911324,background,P3,LEVEL_II,0,1
262,original_LS-459_1_6,0.0,0.11301771551370621,background,P3,LEVEL_II,0,8
263,original_LS-514_5_2,0.0,0.13650506734848022,confounder,P3,LEVEL_II,0,8
264,original_LS-489_2_2,0.0003303905250504613,0.11608164757490158,confounder,P3,LEVEL_II,2,23
265,original_LS-405_0_7,0.0,0.30606144666671753,confounder,P3,LEVEL_II,0,24
266,original_LS-405_4_3,0.0,0.38713768124580383,background,P3,LEVEL_II,0,24
267,original_LS-459_3_7,0.0,0.4034684896469116,background,P3,LEVEL_II,0,37
268,original_LS-608_5_4,0.0,0.13406729698181152,background,P3,LEVEL_II,0,1
269,original_LS-405_0_8,0.0,0.00548612792044878,background,P3,LEVEL_II,0,2
270,original_LS-608_1_1,0.0,0.06875934451818466,confounder,P3,LEVEL_II,0,3
271,original_LS-190_5_3,0.0,0.09893297404050827,background,P3,LEVEL_II,0,3
272,original_LS-405_2_1,0.0,0.4492124617099762,background,P3,LEVEL_II,0,32
273,original_LS-499_0_4,0.0,0.13489848375320435,background,P3,LEVEL_II,0,39
274,original_LS-459_4_1,0.0,0.016417985782027245,background,P3,LEVEL_II,0,1
275,original_LS-023_3_2,0.48179957270622253,0.0009652666049078107,thyrocyte,P3,LEVEL_II,13,2
276,original_LS-459_2_0,0.0,0.17330926656723022,background,P3,LEVEL_II,0,15
277,original_LS-499_1_4,0.0,0.08522740751504898,confounder,P3,LEVEL_II,0,26
278,original_LS-608_3_7,0.0,0.01104789786040783,background,P3,LEVEL_II,0,1
279,original_LS-313_0_4,0.0,0.08754526078701019,background,P3,LEVEL_II,0,9
280,original_LS-190_2_0,0.0,0.3602030873298645,confounder,P3,LEVEL_II,0,14
281,original_LS-278_0_2,0.001733982702717185,0.0,background,P3,LEVEL_II,1,0
282,original_LS-459_5_8,0.0,0.0005897599039599299,background,P3,LEVEL_II,0,1
283,original_LS-489_2_4,0.0,0.07498583942651749,background,P3,LEVEL_II,0,14
284,original_LS-468_0_4,0.0022568025160580873,0.07933390885591507,background,P3,LEVEL_II,13,10
285,original_LS-313_2_8,0.0,0.003585253842175007,confounder,P3,LEVEL_II,0,1
286,original_LS-190_1_4,0.0,0.16976773738861084,confounder,P3,LEVEL_II,0,17
287,original_LS-190_4_2,0.0,0.17478865385055542,confounder,P3,LEVEL_II,0,10
288,original_LS-468_2_0,0.0,0.06137554347515106,background,P3,LEVEL_II,0,8
289,original_LS-608_3_3,0.17657186090946198,0.004569757264107466,thyrocyte,P3,LEVEL_II,8,1
290,original_LS-278_2_4,0.6075503826141357,0.0006007251213304698,thyrocyte,P3,LEVEL_II,24,3
291,original_LS-299_0_6,0.03759103640913963,0.29604268074035645,confounder,P3,LEVEL_II,4,15
292,original_LS-023_3_6,0.0,0.2986948788166046,background,P3,LEVEL_II,0,3
293,original_LS-514_3_4,0.06110990419983864,0.02149561606347561,background,P3,LEVEL_II,11,2
294,original_LS-499_3_4,0.0,0.042974673211574554,background,P3,LEVEL_II,0,8
295,original_LS-489_2_1,0.0,0.10252461582422256,confounder,P3,LEVEL_II,0,26
296,original_LS-459_1_4,0.0,0.14095504581928253,background,P3,LEVEL_II,0,10
297,original_LS-299_3_1,0.005942179821431637,0.1969500482082367,background,P3,LEVEL_II,3,16
298,original_LS-405_2_7,0.0,0.23213747143745422,background,P3,LEVEL_II,0,22
299,original_LS-405_3_7,0.0,0.2744651138782501,confounder,P3,LEVEL_II,0,25
300,original_LS-218_1_5,0.13193471729755402,0.0,background,P3,LEVEL_II,2,0
301,original_LS-514_5_0,0.0,0.14697101712226868,confounder,P3,LEVEL_II,0,8
302,original_LS-313_1_0,0.0046170661225914955,0.03423415124416351,background,P3,LEVEL_II,1,1
303,original_LS-405_0_4,0.015309473499655724,0.4390678107738495,confounder,P3,LEVEL_II,5,22
304,original_LS-468_2_1,0.00924633163958788,0.049228765070438385,background,P3,LEVEL_II,5,8
305,original_LS-608_1_2,0.0,0.07824087888002396,background,P3,LEVEL_II,0,3
306,original_LS-459_1_3,0.0,0.2777864634990692,background,P3,LEVEL_II,0,14
